,F2s,F3s
117,0.7936962750716332,0.8235294117647058
118,0.7621776504297995,0.8823529411764706
119,0.8080229226361032,0.8235294117647058
120,0.7879656160458453,0.7647058823529411
121,0.8252148997134671,0.5882352941176471
122,0.7879656160458453,0.8823529411764706
123,0.7851002865329513,0.6470588235294118
124,0.8166189111747851,0.7058823529411765
125,0.8080229226361032,0.7058823529411765
126,0.8137535816618912,0.7058823529411765
127,0.8223495702005731,0.7058823529411765
128,0.8137535816618912,0.7058823529411765
129,0.7822349570200573,0.8823529411764706
130,0.7908309455587392,0.5882352941176471
131,0.8137535816618912,0.7058823529411765
132,0.8137535816618912,0.7647058823529411
133,0.7965616045845272,0.7058823529411765
134,0.8051575931232091,0.7647058823529411
135,0.7908309455587392,0.8823529411764706
136,0.7908309455587392,0.7058823529411765
137,0.7679083094555874,0.5294117647058824
138,0.8080229226361032,0.5882352941176471
139,0.7851002865329513,0.8235294117647058
140,0.7736389684813754,0.6470588235294118
141,0.830945558739255,0.7647058823529411
142,0.8051575931232091,0.7647058823529411
143,0.7736389684813754,0.7058823529411765
144,0.8022922636103151,0.8235294117647058
145,0.8481375358166189,0.5882352941176471
146,0.8108882521489972,0.5882352941176471
147,0.8080229226361032,0.5882352941176471
148,0.7908309455587392,0.6470588235294118
149,0.8452722063037249,0.7058823529411765
150,0.7879656160458453,0.6470588235294118
151,0.7879656160458453,0.7647058823529411
152,0.7793696275071633,0.8235294117647058
153,0.8051575931232091,0.5882352941176471
154,0.7707736389684814,0.8235294117647058
155,0.7851002865329513,0.8235294117647058
156,0.8137535816618912,0.7058823529411765
157,0.7994269340974212,0.7647058823529411
158,0.7736389684813754,0.8235294117647058
159,0.8080229226361032,0.6470588235294118
160,0.7908309455587392,0.8823529411764706
161,0.8223495702005731,0.7647058823529411
162,0.7736389684813754,0.8823529411764706
163,0.7822349570200573,0.5882352941176471
164,0.7736389684813754,0.5294117647058824
165,0.836676217765043,0.9411764705882353
166,0.8223495702005731,0.6470588235294118
167,0.8022922636103151,0.6470588235294118
168,0.7851002865329513,0.7058823529411765
169,0.8108882521489972,0.6470588235294118
170,0.7621776504297995,0.8235294117647058
171,0.828080229226361,0.5882352941176471
172,0.7707736389684814,0.7058823529411765
173,0.7965616045845272,0.7058823529411765
174,0.8051575931232091,0.5882352941176471
175,0.7793696275071633,0.7058823529411765
176,0.8022922636103151,0.8235294117647058
177,0.7564469914040115,0.7647058823529411
178,0.7965616045845272,0.7647058823529411
179,0.8051575931232091,0.7647058823529411
180,0.7908309455587392,0.5882352941176471
181,0.8137535816618912,0.6470588235294118
182,0.7765042979942693,0.7058823529411765
183,0.7936962750716332,0.7058823529411765
184,0.7908309455587392,0.7647058823529411
185,0.833810888252149,0.7647058823529411
186,0.8080229226361032,0.6470588235294118
187,0.7908309455587392,0.6470588235294118
188,0.833810888252149,0.8235294117647058
189,0.7908309455587392,0.7647058823529411
190,0.8051575931232091,0.7647058823529411
191,0.7879656160458453,0.5882352941176471
192,0.7822349570200573,0.5882352941176471
193,0.7736389684813754,0.8823529411764706
194,0.8108882521489972,0.8823529411764706
195,0.7936962750716332,0.7647058823529411
196,0.7822349570200573,0.7058823529411765
197,0.7936962750716332,0.7058823529411765
198,0.8137535816618912,0.7058823529411765
199,0.7507163323782235,0.7058823529411765
200,0.7851002865329513,0.5294117647058824
201,0.7965616045845272,0.6470588235294118
202,0.8108882521489972,0.47058823529411764
203,0.7851002865329513,0.7647058823529411
204,0.8080229226361032,0.6470588235294118
205,0.7707736389684814,0.5294117647058824
206,0.7965616045845272,0.7058823529411765
207,0.7793696275071633,0.7058823529411765
208,0.7994269340974212,0.5882352941176471
209,0.7822349570200573,0.7647058823529411
210,0.8080229226361032,0.5882352941176471
211,0.7793696275071633,0.8235294117647058
212,0.7908309455587392,0.7647058823529411
213,0.8166189111747851,0.7647058823529411
214,0.7736389684813754,0.7058823529411765
215,0.8022922636103151,0.8235294117647058
216,0.8137535816618912,0.5294117647058824
217,0.8194842406876791,0.5882352941176471
218,0.836676217765043,0.6470588235294118
219,0.8022922636103151,0.7058823529411765
220,0.7765042979942693,0.8823529411764706
221,0.8022922636103151,0.7647058823529411
222,0.7793696275071633,0.6470588235294118
223,0.7822349570200573,0.7647058823529411
224,0.7965616045845272,0.7058823529411765
225,0.8080229226361032,0.5294117647058824
226,0.7564469914040115,0.8823529411764706
227,0.7793696275071633,0.7647058823529411
228,0.7593123209169055,0.7647058823529411
229,0.8252148997134671,0.6470588235294118
230,0.7851002865329513,0.7647058823529411
231,0.8166189111747851,0.7058823529411765
232,0.836676217765043,0.8235294117647058
233,0.8108882521489972,0.7647058823529411
234,0.828080229226361,0.6470588235294118
235,0.7908309455587392,0.5882352941176471
236,0.7908309455587392,0.47058823529411764
237,0.8051575931232091,0.7647058823529411
238,0.7679083094555874,0.8235294117647058
239,0.7879656160458453,0.6470588235294118
240,0.7793696275071633,0.8823529411764706
241,0.8137535816618912,0.6470588235294118
242,0.7736389684813754,0.5882352941176471
243,0.7851002865329513,0.7647058823529411
244,0.7994269340974212,0.5882352941176471
245,0.7765042979942693,0.6470588235294118
246,0.8424068767908309,0.7058823529411765
247,0.8166189111747851,0.7058823529411765
248,0.7851002865329513,0.7058823529411765
249,0.7936962750716332,0.5882352941176471
250,0.8194842406876791,0.5294117647058824
251,0.8022922636103151,0.5882352941176471
252,0.8510028653295129,0.7647058823529411
253,0.8137535816618912,0.6470588235294118
254,0.7994269340974212,0.6470588235294118
255,0.7908309455587392,0.7058823529411765
256,0.8080229226361032,0.7058823529411765
257,0.7879656160458453,0.8823529411764706
258,0.8166189111747851,0.7647058823529411
259,0.8137535816618912,0.7647058823529411
260,0.828080229226361,0.9411764705882353
261,0.8080229226361032,0.7647058823529411
262,0.7936962750716332,0.7647058823529411
263,0.7793696275071633,0.8235294117647058
264,0.7736389684813754,0.5294117647058824
265,0.7908309455587392,0.7647058823529411
266,0.8223495702005731,0.7647058823529411
267,0.7736389684813754,1.0
268,0.7679083094555874,0.7647058823529411
269,0.8108882521489972,0.8235294117647058
270,0.7793696275071633,0.6470588235294118
271,0.8108882521489972,0.7058823529411765
272,0.8108882521489972,0.7058823529411765
273,0.7851002865329513,0.7647058823529411
274,0.7679083094555874,0.7058823529411765
275,0.7994269340974212,0.6470588235294118
276,0.7822349570200573,0.8823529411764706
277,0.8022922636103151,0.8823529411764706
278,0.8051575931232091,0.7058823529411765
279,0.7879656160458453,0.5882352941176471
280,0.7908309455587392,0.6470588235294118
281,0.7965616045845272,0.7647058823529411
282,0.8051575931232091,0.8823529411764706
283,0.8194842406876791,0.8235294117647058
284,0.7650429799426934,0.6470588235294118
285,0.7593123209169055,0.5882352941176471
286,0.7965616045845272,0.6470588235294118
287,0.7851002865329513,0.8823529411764706
288,0.8051575931232091,0.6470588235294118
289,0.7908309455587392,0.7647058823529411
290,0.7564469914040115,0.5882352941176471
291,0.7908309455587392,0.7058823529411765
292,0.8223495702005731,0.7647058823529411
293,0.7879656160458453,0.7647058823529411
294,0.7679083094555874,0.6470588235294118
295,0.7879656160458453,0.7647058823529411
296,0.8108882521489972,0.8235294117647058
297,0.8223495702005731,0.7058823529411765
298,0.8080229226361032,0.7647058823529411
299,0.7707736389684814,0.7058823529411765
300,0.7822349570200573,0.47058823529411764
301,0.8022922636103151,0.8823529411764706
302,0.8223495702005731,0.7647058823529411
303,0.8108882521489972,0.7058823529411765
304,0.7793696275071633,0.7058823529411765
305,0.7650429799426934,0.4117647058823529
306,0.7994269340974212,0.8235294117647058
307,0.7908309455587392,0.6470588235294118
308,0.7994269340974212,0.5882352941176471
309,0.828080229226361,0.8235294117647058
310,0.8137535816618912,0.8235294117647058
311,0.7936962750716332,0.8235294117647058
312,0.7851002865329513,0.7647058823529411
313,0.8022922636103151,0.5882352941176471
314,0.7908309455587392,0.7058823529411765
315,0.7965616045845272,0.8235294117647058
316,0.8223495702005731,0.7647058823529411
317,0.7851002865329513,0.6470588235294118
318,0.7507163323782235,0.5294117647058824
319,0.7822349570200573,0.7647058823529411
320,0.7736389684813754,0.7647058823529411
321,0.7908309455587392,0.5882352941176471
322,0.7879656160458453,0.4117647058823529
323,0.8022922636103151,0.7058823529411765
324,0.7965616045845272,0.8823529411764706
325,0.833810888252149,0.5882352941176471
326,0.7535816618911175,0.7647058823529411
327,0.7965616045845272,0.8235294117647058
328,0.7707736389684814,0.7647058823529411
329,0.8022922636103151,0.6470588235294118
330,0.8424068767908309,0.7058823529411765
331,0.8080229226361032,0.6470588235294118
332,0.8022922636103151,0.7647058823529411
333,0.7851002865329513,0.7058823529411765
334,0.8108882521489972,0.7647058823529411
335,0.828080229226361,0.7058823529411765
336,0.8108882521489972,0.9411764705882353
337,0.8080229226361032,0.7647058823529411
338,0.7707736389684814,0.8823529411764706
339,0.8137535816618912,0.6470588235294118
340,0.7936962750716332,0.7647058823529411
341,0.7507163323782235,0.6470588235294118
342,0.8108882521489972,0.7058823529411765
343,0.7936962750716332,0.8235294117647058
344,0.7908309455587392,0.7058823529411765
345,0.8194842406876791,0.8235294117647058
346,0.7879656160458453,0.6470588235294118
347,0.7822349570200573,0.8823529411764706
348,0.7879656160458453,0.7647058823529411
349,0.7793696275071633,0.7058823529411765
350,0.830945558739255,0.6470588235294118
351,0.7822349570200573,0.8823529411764706
352,0.8022922636103151,0.6470588235294118
353,0.7879656160458453,0.5882352941176471
354,0.8022922636103151,0.6470588235294118
355,0.7765042979942693,0.5294117647058824
356,0.7994269340974212,0.9411764705882353
357,0.830945558739255,0.5882352941176471
358,0.836676217765043,0.7058823529411765
359,0.7650429799426934,0.7647058823529411
360,0.8252148997134671,0.5882352941176471
361,0.8108882521489972,0.7647058823529411
362,0.7621776504297995,0.7647058823529411
363,0.7994269340974212,0.5882352941176471
364,0.7765042979942693,0.7647058823529411
365,0.7879656160458453,0.5882352941176471
366,0.7936962750716332,0.5294117647058824
367,0.8223495702005731,0.5294117647058824
368,0.8080229226361032,0.47058823529411764
369,0.7908309455587392,0.7058823529411765
370,0.7679083094555874,0.8823529411764706
371,0.8194842406876791,0.5294117647058824
372,0.7593123209169055,0.6470588235294118
373,0.8137535816618912,0.7058823529411765
374,0.8194842406876791,0.5882352941176471
375,0.8166189111747851,0.6470588235294118
376,0.7736389684813754,0.7647058823529411
377,0.8108882521489972,0.5294117647058824
378,0.8137535816618912,0.7647058823529411
379,0.8022922636103151,0.8235294117647058
380,0.8022922636103151,0.8235294117647058
381,0.8022922636103151,0.5882352941176471
382,0.7621776504297995,0.7647058823529411
383,0.7936962750716332,0.4117647058823529
384,0.8252148997134671,0.8235294117647058
385,0.8022922636103151,0.8823529411764706
386,0.8051575931232091,0.7058823529411765
387,0.8108882521489972,0.7647058823529411
388,0.830945558739255,0.6470588235294118
389,0.7936962750716332,0.8235294117647058
390,0.7822349570200573,0.7647058823529411
391,0.8108882521489972,0.7058823529411765
392,0.7822349570200573,0.6470588235294118
393,0.7851002865329513,0.6470588235294118
394,0.7851002865329513,0.6470588235294118
395,0.7593123209169055,0.6470588235294118
396,0.8022922636103151,0.8235294117647058
397,0.8194842406876791,0.7058823529411765
398,0.7564469914040115,0.7058823529411765
399,0.7507163323782235,0.8823529411764706
400,0.7908309455587392,0.7647058823529411
401,0.7965616045845272,0.8823529411764706
402,0.8223495702005731,0.7058823529411765
403,0.828080229226361,0.8823529411764706
404,0.7564469914040115,0.8235294117647058
405,0.7593123209169055,0.8235294117647058
406,0.7851002865329513,0.6470588235294118
407,0.8166189111747851,0.5294117647058824
408,0.7936962750716332,0.7647058823529411
409,0.8108882521489972,0.5882352941176471
410,0.8080229226361032,0.6470588235294118
411,0.7679083094555874,0.7058823529411765
412,0.8022922636103151,0.7058823529411765
413,0.8051575931232091,0.8235294117647058
414,0.7965616045845272,0.5882352941176471
415,0.7707736389684814,0.8235294117647058
416,0.836676217765043,0.5882352941176471
417,0.8194842406876791,0.4117647058823529
418,0.8108882521489972,0.7058823529411765
419,0.7908309455587392,0.5294117647058824
420,0.7994269340974212,0.8235294117647058
421,0.7793696275071633,0.6470588235294118
422,0.8194842406876791,0.8235294117647058
423,0.7679083094555874,0.8235294117647058
424,0.8252148997134671,0.5294117647058824
425,0.7449856733524355,0.5882352941176471
426,0.8137535816618912,0.8235294117647058
427,0.8223495702005731,0.7058823529411765
428,0.8252148997134671,0.8235294117647058
429,0.7994269340974212,0.5882352941176471
430,0.7650429799426934,0.7058823529411765
431,0.830945558739255,0.7058823529411765
432,0.7994269340974212,0.6470588235294118
433,0.828080229226361,0.7058823529411765
434,0.8194842406876791,0.7058823529411765
435,0.8252148997134671,0.8823529411764706
436,0.8137535816618912,0.6470588235294118
437,0.7994269340974212,0.8235294117647058
438,0.839541547277937,0.7058823529411765
439,0.7936962750716332,0.5882352941176471
440,0.7965616045845272,0.9411764705882353
441,0.7564469914040115,0.7647058823529411
442,0.7421203438395415,0.5882352941176471
443,0.7879656160458453,0.7647058823529411
444,0.8080229226361032,0.6470588235294118
445,0.7879656160458453,0.6470588235294118
446,0.7965616045845272,0.5294117647058824
447,0.8194842406876791,0.7647058823529411
448,0.7936962750716332,0.5882352941176471
449,0.7363896848137536,0.6470588235294118
450,0.7851002865329513,0.6470588235294118
451,0.8137535816618912,0.7058823529411765
452,0.7879656160458453,0.7647058823529411
453,0.8080229226361032,0.6470588235294118
454,0.7908309455587392,0.7647058823529411
455,0.7564469914040115,0.7647058823529411
456,0.7994269340974212,0.7058823529411765
457,0.8080229226361032,0.7647058823529411
458,0.7879656160458453,0.8235294117647058
459,0.8080229226361032,0.7647058823529411
460,0.8080229226361032,0.7058823529411765
461,0.7908309455587392,0.6470588235294118
462,0.830945558739255,0.6470588235294118
463,0.828080229226361,0.7647058823529411
464,0.7879656160458453,0.6470588235294118
465,0.7851002865329513,0.8235294117647058
466,0.7650429799426934,0.5294117647058824
467,0.8481375358166189,0.8235294117647058
468,0.7965616045845272,0.6470588235294118
469,0.8022922636103151,0.7647058823529411
470,0.7908309455587392,0.8235294117647058
471,0.7793696275071633,0.7647058823529411
472,0.8108882521489972,0.9411764705882353
473,0.7908309455587392,0.9411764705882353
474,0.7994269340974212,0.7647058823529411
475,0.7936962750716332,0.9411764705882353
476,0.8022922636103151,0.8235294117647058
477,0.7879656160458453,0.7058823529411765
478,0.7908309455587392,0.5294117647058824
479,0.7736389684813754,0.7647058823529411
480,0.7765042979942693,0.5882352941176471
481,0.8022922636103151,0.7058823529411765
482,0.7707736389684814,0.8823529411764706
483,0.7421203438395415,0.8235294117647058
484,0.8166189111747851,0.6470588235294118
485,0.7707736389684814,0.7647058823529411
486,0.7621776504297995,0.7647058823529411
487,0.8051575931232091,0.5294117647058824
488,0.8510028653295129,0.8235294117647058
489,0.7965616045845272,0.7058823529411765
490,0.7765042979942693,0.7647058823529411
491,0.7994269340974212,0.6470588235294118
492,0.7908309455587392,0.7058823529411765
493,0.7879656160458453,0.8235294117647058
494,0.7965616045845272,0.7647058823529411
495,0.7965616045845272,0.7647058823529411
496,0.8194842406876791,0.5882352941176471
497,0.8080229226361032,0.5882352941176471
498,0.7879656160458453,0.8823529411764706
499,0.8194842406876791,0.6470588235294118
